Voltage (V),Frequency (MHz),Temperature (°C),Capacitance (F),Leakage Current (A),Switching Activity,Circuit Area (mm²),Power Consumption
1.026170429,790.8512858,65.26109594,1.24E-12,2.95E-06,0.726489798,14.30509005,3.02E-06
1.069113819,214.7861738,74.15797138,6.45E-13,2.83E-06,0.417739755,1.422113276,3.02E-06
1.159687869,904.2261918,42.30630704,6.76E-13,2.61E-06,0.894898043,7.505029883,3.03E-06
1.110751979,125.3262185,76.80857414,1.18E-12,2.73E-06,0.447057809,9.827441612,3.03E-06
0.813224581,448.5331961,32.62142968,1.40E-12,3.73E-06,0.335202954,14.18336691,3.03E-06
1.169643729,845.4917096,33.00872817,1.09E-12,2.59E-06,0.397199481,2.781226783,3.03E-06
0.890248129,582.339306,31.3646827,1.35E-12,3.41E-06,0.293406016,7.019208615,3.04E-06
0.983120962,150.6267937,55.40896164,8.72E-13,3.09E-06,0.835594696,2.688948502,3.04E-06
1.007125038,416.0858152,62.26542388,1.28E-12,3.02E-06,0.756799425,6.62561156,3.04E-06
1.045052929,915.9411178,80.50051057,1.47E-12,2.91E-06,0.783418569,8.799146069,3.04E-06
0.813637021,678.1919243,35.56146272,5.49E-13,3.74E-06,0.488941255,6.303114896,3.04E-06
1.011155006,661.7923746,86.32145217,1.14E-12,3.01E-06,0.477359818,12.80484651,3.05E-06
1.077367948,706.4833016,40.03991828,8.36E-13,2.83E-06,0.198956389,4.032074941,3.05E-06
1.157030579,301.6747683,72.39720352,6.37E-13,2.63E-06,0.239107443,3.031835473,3.05E-06
1.096218825,183.4053506,36.53424111,5.70E-13,2.78E-06,0.336430442,1.650111901,3.05E-06
0.903172838,594.936789,82.18313277,6.49E-13,3.37E-06,0.294309351,7.286084069,3.05E-06
1.066198803,436.3318993,52.33273808,8.63E-13,2.86E-06,0.188534687,7.123396825,3.05E-06
1.061822791,522.8957072,56.91222451,1.18E-12,2.88E-06,0.43027833,10.78903803,3.05E-06
1.00746929,894.3394522,51.90328843,1.45E-12,3.03E-06,0.774692806,12.37169675,3.06E-06
1.178351119,443.0908452,96.92375787,1.28E-12,2.60E-06,0.338340034,4.990785338,3.06E-06
1.058039591,380.8909817,42.96001974,1.13E-12,2.89E-06,0.742407431,9.422008145,3.06E-06
1.002354967,334.3970408,85.36326866,9.24E-13,3.05E-06,0.227699611,4.105361095,3.06E-06
0.925202814,384.1155909,90.74378918,1.42E-12,3.31E-06,0.879140839,10.06943872,3.06E-06
1.142473569,256.2305296,75.02276202,1.29E-12,2.68E-06,0.285893817,5.586266829,3.06E-06
0.810671366,346.0553866,55.47955834,1.40E-12,3.78E-06,0.109349777,11.01507775,3.06E-06
0.835085959,959.2368765,88.36718088,5.48E-13,3.67E-06,0.565041106,4.693899757,3.06E-06
0.907105748,989.9895239,76.48090304,5.17E-13,3.39E-06,0.100319796,6.620605707,3.07E-06
1.009203228,468.3110784,27.29576032,5.03E-13,3.05E-06,0.461753005,8.446217237,3.07E-06
1.110500496,223.7412879,50.08802602,1.04E-12,2.77E-06,0.602288898,9.408113377,3.07E-06
0.951673413,483.5353892,31.74891079,6.79E-13,3.23E-06,0.141519208,11.8191635,3.07E-06
1.167022558,243.1192468,47.12812871,7.40E-13,2.64E-06,0.518444441,5.627240138,3.08E-06
1.082659416,916.6516192,26.2265927,1.13E-12,2.84E-06,0.123026589,5.235155887,3.08E-06
0.997677826,773.4346766,38.17092121,9.17E-13,3.08E-06,0.779902633,9.087039828,3.08E-06
0.860658156,345.5862531,28.01473183,1.13E-12,3.58E-06,0.542929476,5.539070072,3.08E-06
1.109805649,981.7215971,36.14993565,1.18E-12,2.78E-06,0.378367877,9.49066803,3.08E-06
1.002669706,168.4421259,79.53967634,8.18E-13,3.08E-06,0.466471198,1.098648942,3.08E-06
0.869772347,965.7377504,88.69639475,7.95E-13,3.55E-06,0.434309908,12.45533376,3.09E-06
0.846830928,350.9402036,39.56267222,9.08E-13,3.65E-06,0.238219176,12.96897498,3.09E-06
0.812632811,969.6040009,86.88213571,5.54E-13,3.80E-06,0.195571628,0.70383515,3.09E-06
0.843308856,219.7048985,88.91702389,1.46E-12,3.66E-06,0.783336376,11.75384522,3.09E-06
1.2,421.5726306,65.17789547,1.02E-12,2.58E-06,0.612269036,11.93897655,3.09E-06
0.912278518,759.2506312,67.3292424,6.14E-13,3.39E-06,0.696746811,14.24399974,3.09E-06
1.103731697,594.7054292,36.80913829,1.38E-12,2.80E-06,0.574213799,6.011879659,3.09E-06
0.838160113,867.0575356,83.45935966,1.05E-12,3.69E-06,0.706821646,10.46059453,3.09E-06
0.986758976,550.0941237,70.87448991,1.14E-12,3.14E-06,0.529915478,7.145793308,3.10E-06
0.913051565,490.3825141,33.4031327,8.43E-13,3.39E-06,0.387753028,7.498229376,3.10E-06
0.985548897,518.9233529,21.92316417,6.34E-13,3.15E-06,0.129793175,0.636565351,3.10E-06
1.065982158,767.9422903,59.58770547,9.86E-13,2.91E-06,0.106640606,9.100001057,3.11E-06
1.103164432,288.2106495,42.70378162,1.12E-12,2.82E-06,0.256831713,6.967760873,3.11E-06
0.857276325,571.407709,40.35008829,6.71E-13,3.62E-06,0.809414466,9.541460082,3.11E-06
0.831763956,430.7063179,74.14082538,1.04E-12,3.74E-06,0.115102237,4.554243677,3.11E-06
0.856437426,511.1710944,34.15614573,9.60E-13,3.63E-06,0.782489727,13.38952183,3.11E-06
0.891432696,672.8920548,61.90304446,1.10E-12,3.49E-06,0.89804746,12.3266022,3.11E-06
0.966956809,391.2583922,81.46625694,1.24E-12,3.22E-06,0.137036174,11.11741986,3.11E-06
1.006418063,360.7143015,32.78565529,1.28E-12,3.09E-06,0.282935589,12.16453164,3.11E-06
0.806166117,483.2841494,60.80554587,8.92E-13,3.86E-06,0.449765496,7.917118681,3.11E-06
1.19326132,520.0177466,76.87281455,9.40E-13,2.61E-06,0.526362552,6.256683792,3.12E-06
0.902610682,283.6338337,31.34514228,7.93E-13,3.45E-06,0.593586324,2.448428047,3.12E-06
0.830362937,791.3080659,33.24406386,6.14E-13,3.75E-06,0.36331362,6.969273988,3.12E-06
1.181644579,754.3506539,75.67279319,5.19E-13,2.64E-06,0.281355429,14.07273784,3.12E-06
0.88350742,250.0608457,45.0724543,6.71E-13,3.53E-06,0.130464829,4.766564277,3.12E-06
1.022054611,891.945777,96.85184814,1.00E-12,3.05E-06,0.218510436,4.575295186,3.12E-06
0.930411146,197.2612342,47.0743182,9.63E-13,3.36E-06,0.862530555,9.696915252,3.12E-06
0.869724801,831.0114884,50.83568571,1.29E-12,3.59E-06,0.749857435,0.904539521,3.13E-06
1.155495025,756.7077068,29.80707282,8.40E-13,2.71E-06,0.648383484,7.896038812,3.13E-06
0.959008337,153.1793211,84.82405736,1.37E-12,3.26E-06,0.87495269,8.906799142,3.13E-06
1.059988287,191.0718424,84.32426113,1.26E-12,2.95E-06,0.1,11.49478378,3.13E-06
0.826007687,407.4976602,68.02227623,9.63E-13,3.79E-06,0.35659221,6.146922215,3.13E-06
1.143916503,593.0590424,38.52417602,7.27E-13,2.74E-06,0.418425829,1.161692772,3.13E-06
0.834707119,323.8795074,41.28335311,9.27E-13,3.75E-06,0.765271673,3.781908062,3.13E-06
0.822485629,882.6460388,56.7276276,9.12E-13,3.81E-06,0.45585093,8.792986699,3.13E-06
0.802176278,307.9532501,85.5227375,9.70E-13,3.92E-06,0.427163524,15,3.14E-06
0.87170816,699.173919,30.1299459,8.73E-13,3.61E-06,0.357152622,4.542602161,3.15E-06
0.988195507,303.5478655,65.26143325,1.26E-12,3.19E-06,0.101855879,11.07508805,3.15E-06
1.139115172,333.0709191,47.12267177,5.47E-13,2.77E-06,0.10150223,14.61156872,3.15E-06
0.988670552,618.7269477,68.6488911,5.95E-13,3.19E-06,0.600229977,12.03525468,3.15E-06
0.909620104,899.5699156,20,1.36E-12,3.47E-06,0.624314217,7.299301631,3.16E-06
0.809190625,673.0542083,89.66188385,9.74E-13,3.90E-06,0.114282413,13.58374361,3.16E-06
0.961692144,855.5854908,90.77063587,1.40E-12,3.28E-06,0.834015461,4.180505289,3.16E-06
0.938962993,100,34.06532866,1.02E-12,3.36E-06,0.45138378,10.54951769,3.16E-06
1.004664544,962.8903903,32.3758379,1.30E-12,3.14E-06,0.42809929,2.272623368,3.16E-06
1.13903948,570.8146267,34.65176301,1.42E-12,2.77E-06,0.884526162,8.698065762,3.16E-06
0.926483661,438.3179274,88.97614243,1.11E-12,3.41E-06,0.825391996,13.56693938,3.16E-06
1.124563087,699.7985758,41.79978423,8.83E-13,2.81E-06,0.628488151,4.119280454,3.16E-06
0.864075424,223.2278567,81.03423447,6.32E-13,3.66E-06,0.265616575,6.844114747,3.16E-06
1.142078949,108.4263168,53.9364774,5.89E-13,2.77E-06,0.830343318,2.785883233,3.17E-06
0.931268067,200.394637,52.09976859,6.69E-13,3.40E-06,0.238243979,10.99927636,3.17E-06
0.807915351,878.8006168,61.83496347,7.23E-13,3.92E-06,0.434908705,13.56968895,3.17E-06
1.134772904,190.1534168,46.86172958,5.61E-13,2.79E-06,0.187918989,6.482017048,3.17E-06
0.844049058,382.2254352,91.78518082,5.21E-13,3.76E-06,0.49226505,10.45349694,3.17E-06
0.8,859.4718727,41.0560431,1.34E-12,3.96E-06,0.59707616,2.872075946,3.17E-06
1.023075896,506.8871387,97.63953601,1.03E-12,3.10E-06,0.204917183,11.22082993,3.17E-06
0.920284551,558.5173609,24.12495558,1.39E-12,3.45E-06,0.355691721,3.665591137,3.17E-06
1.2,964.6922417,93.78222069,1.43E-12,2.64E-06,0.870450235,3.831809908,3.17E-06
0.894993785,536.7374831,93.22536512,1.15E-12,3.55E-06,0.35870775,4.565510706,3.17E-06
0.991226925,564.1587925,71.55748337,8.09E-13,3.20E-06,0.208629076,0.531289283,3.18E-06
0.807998293,386.5173431,93.57365254,7.56E-13,3.93E-06,0.478314533,1.209071138,3.18E-06
1.1919641,623.9447605,99.03885067,6.50E-13,2.67E-06,0.855972894,2.191880017,3.18E-06
1.145907013,223.3698356,79.08403595,1.20E-12,2.78E-06,0.552807867,0.930866802,3.18E-06
0.805887054,242.6809101,82.09213844,8.54E-13,3.95E-06,0.820810094,7.438654821,3.18E-06
0.833896398,752.5948378,37.49375782,9.62E-13,3.82E-06,0.838272472,14.20746954,3.18E-06
1.12011669,833.7959852,90.62104229,1.03E-12,2.84E-06,0.479408718,12.01125945,3.18E-06
0.810468792,933.673581,32.35653628,1.26E-12,3.93E-06,0.583583486,11.69172893,3.19E-06
1.027009225,371.2845868,46.28595357,6.29E-13,3.10E-06,0.401922952,4.726050191,3.19E-06
0.906874732,720.6604841,29.6617586,1.06E-12,3.52E-06,0.489338168,4.892781365,3.19E-06
1.030268957,543.5987171,40.73067706,1.02E-12,3.10E-06,0.482407735,6.338894409,3.19E-06
1.18171362,594.2737857,71.0757527,1.11E-12,2.70E-06,0.696218755,13.557723,3.19E-06
0.903340767,433.1531853,45.43888618,5.65E-13,3.54E-06,0.597001492,6.478621942,3.19E-06
1.153984736,134.6444878,90.39673381,1.43E-12,2.77E-06,0.122004873,2.464221181,3.20E-06
1.076978783,216.4786899,92.75397192,1.03E-12,2.97E-06,0.557165362,3.35721259,3.20E-06
1.005164786,722.9302196,55.72974417,1.38E-12,3.18E-06,0.828658632,5.264231272,3.20E-06
0.970020144,424.2088435,45.09784574,7.25E-13,3.30E-06,0.559696056,7.693668198,3.20E-06
0.944073106,507.193532,57.76639749,5.89E-13,3.39E-06,0.884847562,1.925603804,3.21E-06
0.878940608,672.9803513,84.54523785,6.89E-13,3.65E-06,0.3495817,12.76525847,3.21E-06
0.910062856,121.9552589,93.21797444,1.28E-12,3.52E-06,0.171340455,13.31094587,3.21E-06
1.143359454,320.5224528,75.05036606,5.60E-13,2.81E-06,0.514692273,7.105001769,3.21E-06
1.142708997,198.6921373,35.53340927,5.27E-13,2.81E-06,0.377656105,8.391687092,3.21E-06
1.130708283,125.8733734,37.97893548,1.02E-12,2.84E-06,0.622717359,2.822273534,3.21E-06
0.936638454,995.3418043,89.77666987,1.41E-12,3.43E-06,0.27421474,10.80040828,3.21E-06
0.916114583,337.3702558,48.51208064,1.08E-12,3.51E-06,0.42710267,7.207901724,3.21E-06
0.939575404,679.614325,63.27476499,1.06E-12,3.42E-06,0.615196089,8.545644272,3.21E-06
1.021026493,980.8451843,54.34295444,1.05E-12,3.15E-06,0.107914556,12.76530831,3.21E-06
1.068603446,352.8372752,82.54356023,1.42E-12,3.01E-06,0.304247689,7.414691579,3.22E-06
0.812777352,167.1140402,52.34591369,5.12E-13,3.96E-06,0.610151345,6.641973787,3.22E-06
0.859285094,374.3773151,92.33288822,5.50E-13,3.75E-06,0.535451824,11.76463022,3.22E-06
0.844882584,254.302388,27.51164081,1.31E-12,3.81E-06,0.590269663,7.21298319,3.22E-06
0.931895483,687.7701805,57.47181496,1.03E-12,3.46E-06,0.694802898,14.58861939,3.22E-06
0.907988757,766.8310759,93.23583681,1.17E-12,3.55E-06,0.500552022,8.542486995,3.22E-06
0.92876293,858.8252378,67.47391549,1.24E-12,3.47E-06,0.885926559,8.545853863,3.22E-06
1.174559189,837.4001581,89.32136302,1.27E-12,2.75E-06,0.449206181,14.5267869,3.23E-06
0.998297404,890.5606899,49.75490969,1.22E-12,3.23E-06,0.352972629,13.99377817,3.23E-06
0.802308949,232.6788146,56.81840065,6.06E-13,4.03E-06,0.526811115,3.295542389,3.23E-06
1.0789334,244.2131264,97.41684569,1.28E-12,2.99E-06,0.182337551,6.511789785,3.23E-06
0.828812204,723.5429815,51.45337708,9.59E-13,3.90E-06,0.351019689,9.231949817,3.23E-06
1.089673706,699.7910489,98.40809338,1.03E-12,2.97E-06,0.660925089,9.310805401,3.23E-06
1.012696665,236.8331725,71.04676826,7.93E-13,3.19E-06,0.170283022,13.26052746,3.24E-06
0.959414305,280.2126434,84.31261736,5.75E-13,3.37E-06,0.702506766,13.15246305,3.24E-06
1.189483459,830.0276703,66.60592765,1.09E-12,2.72E-06,0.760475725,4.806331986,3.24E-06
0.899348377,127.0353216,66.1902651,1.32E-12,3.60E-06,0.302205304,1.116659304,3.24E-06
1.040230679,602.0626644,99.04510632,6.06E-13,3.11E-06,0.316939226,5.406604176,3.24E-06
0.992040228,441.6191186,35.89931177,1.37E-12,3.27E-06,0.714867766,7.704911719,3.24E-06
1.194979403,395.9414272,96.52144953,7.30E-13,2.71E-06,0.155928798,0.934675423,3.24E-06
0.949932599,153.3339058,78.12808773,8.73E-13,3.42E-06,0.432481616,8.189795061,3.24E-06
0.948920833,354.6758773,46.76185104,1.06E-12,3.42E-06,0.366215371,1.694011688,3.25E-06
0.957360559,730.4425387,62.28116476,1.21E-12,3.39E-06,0.272236889,8.644722671,3.25E-06
1.089229048,778.7373936,47.48314477,9.20E-13,2.99E-06,0.324833715,0.982688034,3.25E-06
0.856211374,911.4777528,61.63021235,1.26E-12,3.80E-06,0.474126243,7.440630215,3.25E-06
0.879634387,263.4942382,61.84651584,5.04E-13,3.70E-06,0.862715407,4.994115688,3.26E-06
0.914421141,997.6794024,24.77851408,1.33E-12,3.56E-06,0.805954516,8.3544871,3.26E-06
0.83382027,788.9258918,76.59632281,1.10E-12,3.91E-06,0.487775795,5.705425131,3.26E-06
0.920316907,745.3459897,48.2610562,6.75E-13,3.54E-06,0.865583343,10.24180053,3.26E-06
0.96778299,480.7297166,49.48307053,1.05E-12,3.37E-06,0.525205923,12.26307452,3.26E-06
1.036821582,896.8921258,29.81223071,5.09E-13,3.15E-06,0.650154207,14.85640337,3.26E-06
0.945076925,681.4107506,36.08118451,1.43E-12,3.46E-06,0.424506701,7.057168439,3.27E-06
0.932001297,321.0424339,96.93612672,7.24E-13,3.51E-06,0.21459884,13.81504276,3.27E-06
0.848428347,312.0946955,80.26893324,1.49E-12,3.86E-06,0.451404802,7.269846028,3.27E-06
0.890474583,965.5748536,39.13642758,5.27E-13,3.67E-06,0.494505368,14.96889679,3.27E-06
1.028574088,245.9251515,81.63948416,8.39E-13,3.18E-06,0.164802141,0.950543061,3.27E-06
1.145071567,637.1152395,26.34311242,6.20E-13,2.86E-06,0.761854655,6.681627832,3.27E-06
1.156466697,293.4172021,49.12998318,7.29E-13,2.83E-06,0.401365189,3.99000803,3.27E-06
0.954043222,538.443774,81.51368334,5.73E-13,3.43E-06,0.103622031,4.322734117,3.28E-06
1.033643817,356.522175,62.95141552,7.36E-13,3.17E-06,0.851281293,14.16713129,3.28E-06
1.178249806,432.5506564,59.42983166,7.91E-13,2.78E-06,0.820468803,7.773887855,3.28E-06
1.169490944,813.4913009,68.98556582,8.78E-13,2.80E-06,0.810818438,2.196221042,3.28E-06
1.0649706,836.5783818,36.09870102,7.69E-13,3.08E-06,0.452309408,12.00051974,3.28E-06
0.873685168,551.1098509,60.3412215,1.42E-12,3.76E-06,0.643361573,9.209888318,3.28E-06
0.865592928,725.5052027,96.04508503,5.40E-13,3.80E-06,0.780164771,4.372178351,3.29E-06
0.855246929,119.5871169,96.4399129,1.35E-12,3.85E-06,0.500296555,3.981254187,3.29E-06
0.849969352,946.553321,91.02510436,8.35E-13,3.87E-06,0.37128129,12.43197849,3.29E-06
0.958428396,912.6443551,56.16943508,1.35E-12,3.43E-06,0.460697324,4.520385853,3.29E-06
1.117824999,449.3018628,78.48574343,6.72E-13,2.95E-06,0.74414747,2.700563683,3.29E-06
1.044315917,109.5104578,25.27065471,1.19E-12,3.15E-06,0.280429943,9.805534974,3.29E-06
0.938888609,720.9844122,75.31006843,9.94E-13,3.51E-06,0.715988302,8.936893257,3.30E-06
0.86281839,670.3887373,36.49615471,1.39E-12,3.82E-06,0.366516454,14.12177433,3.30E-06
0.934977,949.7481005,42.37982057,7.15E-13,3.53E-06,0.864970846,6.123469984,3.30E-06
0.815620637,788.6105633,86.69780616,6.02E-13,4.05E-06,0.627010464,11.55461715,3.30E-06
1.007941732,569.1906164,50.67621493,6.75E-13,3.28E-06,0.10426976,8.945202665,3.30E-06
0.941004493,249.3228774,31.9146796,8.95E-13,3.52E-06,0.206649102,13.33081273,3.31E-06
1.154649681,851.7612727,60.51325916,8.14E-13,2.87E-06,0.36372173,2.448171059,3.31E-06
1.186902098,767.4519834,35.47795389,5.03E-13,2.79E-06,0.677890701,6.374159311,3.31E-06
0.956018579,508.0502843,56.81313313,1.50E-12,3.47E-06,0.787357583,13.83361858,3.31E-06
1.006145002,921.1383832,23.93040423,6.03E-13,3.29E-06,0.316575789,2.384177644,3.32E-06
0.8747808,361.2744066,25.04565828,1.31E-12,3.80E-06,0.239205008,9.715856609,3.32E-06
1.040732242,605.9910873,83.71909352,1.15E-12,3.19E-06,0.200075553,14.14575878,3.32E-06
1.047312947,392.2167537,31.50392257,7.71E-13,3.17E-06,0.632481424,5.305962717,3.32E-06
0.907047922,888.1784753,52.55961468,1.35E-12,3.66E-06,0.522145214,3.69790591,3.32E-06
0.932260591,639.8669631,31.22437968,5.76E-13,3.57E-06,0.190781668,8.108889061,3.32E-06
0.926868028,641.7318462,64.32518051,1.04E-12,3.59E-06,0.290578186,6.474841761,3.32E-06
1.038286288,192.9061137,44.81126832,9.58E-13,3.20E-06,0.873102994,11.48925479,3.33E-06
1.160427288,432.3116895,28.9294857,8.26E-13,2.87E-06,0.257857544,8.994273759,3.33E-06
1.020145946,534.7744592,95.99215312,8.30E-13,3.26E-06,0.329365398,12.23232698,3.33E-06
1.049729671,795.4679942,93.0785512,1.08E-12,3.17E-06,0.599663607,1.236641186,3.33E-06
1.034655364,209.7501483,98.82445463,1.28E-12,3.22E-06,0.102563783,7.034330168,3.33E-06
1.04943155,625.8527282,40.69801889,1.29E-12,3.18E-06,0.458231284,7.29450169,3.33E-06
1.100614887,283.4040409,86.92564712,1.19E-12,3.03E-06,0.369080071,1.630352817,3.34E-06
0.828847464,735.5734228,55.68335416,7.40E-13,4.03E-06,0.631601845,12.55141818,3.34E-06
0.966185914,227.0269643,54.66715311,1.23E-12,3.46E-06,0.358473125,1.627999283,3.34E-06
0.932241602,828.1994641,28.07982084,5.83E-13,3.59E-06,0.160825994,3.260489364,3.34E-06
0.883514932,123.416887,50.67335874,7.21E-13,3.79E-06,0.725916689,3.429567557,3.35E-06
0.974381831,600.0810439,27.3106333,1.31E-12,3.44E-06,0.219553099,13.47622129,3.35E-06
1.189609147,250.5190685,89.3171548,1.01E-12,2.82E-06,0.34164566,2.496254294,3.35E-06
0.845770953,216.7959372,71.79421122,1.20E-12,3.96E-06,0.376073106,5.564345905,3.35E-06
1.045358062,931.2703676,98.29615647,1.44E-12,3.21E-06,0.496130915,1.980165608,3.35E-06
0.969648461,139.1253781,93.79635334,9.61E-13,3.46E-06,0.357131875,10.71627758,3.35E-06
0.820042274,234.9688331,57.83592876,5.04E-13,4.09E-06,0.826348459,1.755205224,3.35E-06
0.800643621,576.7940587,29.51817058,1.43E-12,4.19E-06,0.464532529,10.11091747,3.36E-06
0.913604923,981.6740922,72.53993587,1.22E-12,3.67E-06,0.788358158,14.88452497,3.36E-06
1.021388827,162.0922899,66.91266798,8.80E-13,3.29E-06,0.705035793,2.044230327,3.36E-06
0.857735009,880.387567,83.0521876,8.46E-13,3.91E-06,0.312895461,4.171874291,3.36E-06
0.995299264,167.8361885,91.75033424,1.27E-12,3.38E-06,0.738222374,14.52533936,3.36E-06
0.888360228,309.4785277,30.87102384,6.18E-13,3.79E-06,0.866857683,5.132321766,3.36E-06
1.09768866,223.7115521,61.64250887,1.27E-12,3.07E-06,0.748471569,13.41445621,3.36E-06
0.82554082,223.3833482,25.51017758,8.79E-13,4.08E-06,0.257397431,11.39195957,3.37E-06
0.815951627,562.3028497,25.05370638,1.17E-12,4.13E-06,0.562622622,3.372622807,3.37E-06
0.814515519,408.4257729,66.43780128,6.33E-13,4.14E-06,0.312456492,5.62444908,3.37E-06
1.085626351,449.4432051,33.77937027,1.14E-12,3.10E-06,0.318488822,8.159764737,3.37E-06
1.137800875,162.3906708,63.91704847,9.66E-13,2.96E-06,0.426343933,8.924105421,3.37E-06
1.102531094,609.6968926,80.40207001,1.41E-12,3.06E-06,0.873356548,6.14174736,3.37E-06
1.180354449,986.1438623,96.74393876,1.46E-12,2.86E-06,0.161171751,12.53971942,3.37E-06
1.035453106,945.8111713,46.83741119,9.25E-13,3.26E-06,0.394242245,4.321051423,3.37E-06
0.845989412,547.3916399,80.1588016,6.02E-13,3.99E-06,0.192505748,6.895474172,3.37E-06
1.10854572,124.776474,52.77299944,9.67E-13,3.05E-06,0.477475291,2.227714465,3.38E-06
0.898484031,489.5015931,82.74590572,8.32E-13,3.76E-06,0.207899869,12.88351758,3.38E-06
0.806032125,865.314849,67.42718286,1.16E-12,4.19E-06,0.664409451,5.807704277,3.38E-06
1.053842558,919.4346579,50.14960232,1.44E-12,3.21E-06,0.698369585,4.260879274,3.38E-06
0.844300524,785.7115113,42.71703138,5.77E-13,4.01E-06,0.896387129,8.732782002,3.39E-06
0.857916546,881.0134957,50.70651975,1.47E-12,3.95E-06,0.15845491,1.420531187,3.39E-06
1.178787609,319.7081198,91.47751922,1.18E-12,2.88E-06,0.76152445,4.796000054,3.39E-06
1.172108339,304.634813,59.61781499,6.95E-13,2.89E-06,0.887683686,9.996467223,3.39E-06
1.173859108,156.0683295,48.73806543,1.40E-12,2.89E-06,0.415907575,3.592686718,3.39E-06
0.891398575,861.9561805,36.20240519,9.61E-13,3.81E-06,0.642758399,13.97868572,3.39E-06
1.010773639,155.3705861,95.49883776,1.42E-12,3.36E-06,0.505432198,7.307579127,3.39E-06
1.120426767,464.2066667,95.83335786,1.16E-12,3.03E-06,0.601909917,9.646956681,3.39E-06
0.864274547,679.0419653,94.27521665,1.45E-12,3.93E-06,0.211955398,12.33813488,3.40E-06
1.118372545,198.3785578,55.45579185,1.30E-12,3.04E-06,0.766379127,6.171602692,3.40E-06
0.82021721,371.7286893,55.95420718,1.22E-12,4.15E-06,0.564654628,8.308017854,3.40E-06
0.972584816,412.894863,45.73403395,6.96E-13,3.50E-06,0.203587967,10.76734688,3.40E-06
0.99679869,150.4737036,67.5861695,1.23E-12,3.42E-06,0.591743547,12.73727828,3.40E-06
1.093954387,793.3693218,85.01490631,1.06E-12,3.11E-06,0.810222519,6.754725181,3.41E-06
0.898421056,356.112871,94.49479018,5.70E-13,3.79E-06,0.155637331,8.980415676,3.41E-06
1.143473094,260.7848324,53.78382814,6.97E-13,2.98E-06,0.102254529,14.96981213,3.41E-06
1.015621599,973.17512,61.39838947,1.38E-12,3.35E-06,0.796408089,4.184571326,3.41E-06
0.83823829,484.0191382,90.03263463,1.23E-12,4.07E-06,0.436341618,9.624678403,3.41E-06
1.056171459,692.1008823,43.31577811,7.12E-13,3.23E-06,0.351035196,12.39598262,3.41E-06
0.826704466,701.4955027,42.2599016,1.48E-12,4.13E-06,0.155720878,5.923175363,3.41E-06
0.999564362,568.9963848,67.65490654,1.08E-12,3.42E-06,0.720419231,13.08488555,3.41E-06
0.859156276,134.5165105,40.10134807,9.44E-13,3.97E-06,0.819662978,9.943306404,3.42E-06
0.803711492,292.4152024,99.43137944,7.14E-13,4.25E-06,0.181275922,7.052310392,3.42E-06
1.149280128,896.8294362,43.85641787,7.67E-13,2.97E-06,0.448199873,3.105136363,3.42E-06
