Voltage (V),Frequency (MHz),Temperature (°C),Capacitance (F),Leakage Current (A),Switching Activity,Circuit Area (mm²),Power 
0.865711113,107.3508312,72.62316242,1.24E-12,4.50E-06,0.732944871,12.13954225,0.003899797
0.806878442,994.7873652,94.14203161,1.08E-12,1.06E-06,0.730391582,11.28321328,0.000858571
1.11399935,189.281835,53.0494622,6.03E-13,4.99E-06,0.207393175,7.354791797,0.005553934
0.883973986,270.6393995,87.02351518,7.02E-13,3.23E-06,0.44245711,5.385885749,0.002858093
1.070696972,470.7931272,55.08991398,1.31E-12,5.01E-07,0.44132832,7.218952253,0.000536829
0.914636077,464.889972,77.27614397,6.53E-13,4.64E-06,0.60247369,12.89913283,0.004242428
1.082917395,686.039718,78.46317849,5.13E-13,1.77E-06,0.53964955,6.512364718,0.001916246
0.991148402,449.478701,64.21038139,5.13E-13,3.58E-06,0.898502456,11.18151617,0.003552216
0.891857213,327.0459788,30.91593755,8.76E-13,4.36E-06,0.184221115,0.778179454,0.003891527
1.167571353,731.4527601,47.00625418,7.66E-13,5.17E-07,0.327173844,10.44328013,0.00060438
0.838738866,974.8266514,74.30254256,5.11E-13,3.82E-06,0.737928559,4.350973395,0.003205782
0.94370498,137.4915579,26.35388118,1.09E-12,4.96E-06,0.487006792,11.98467418,0.004680697
0.957647606,542.4036949,76.60853805,9.05E-13,1.43E-06,0.618698067,10.39255075,0.00136723
0.982937344,840.3452998,40.42027801,8.84E-13,3.90E-06,0.323318846,14.93721682,0.003836091
0.992556741,804.1601403,41.28852477,1.01E-12,2.30E-07,0.72083382,6.705734863,0.000229312
0.835495077,623.1279846,24.38343922,1.12E-12,2.34E-06,0.469133286,4.888049379,0.001954987
1.016923822,909.0006047,61.84793419,5.73E-13,4.41E-07,0.866707147,5.963370115,0.000449189
1.089041551,283.2855149,31.31426053,1.12E-12,9.97E-07,0.238176498,7.457316753,0.001085401
1.138332975,919.8096235,40.41314444,8.06E-13,4.29E-06,0.146901366,0.707520711,0.00488666
0.804969328,473.308766,84.04193238,7.56E-13,4.43E-06,0.486429737,7.968421217,0.003567768
1.148471346,297.7189839,87.63840856,9.03E-13,4.86E-07,0.366135923,8.909089526,0.000558488
1.105624406,862.7822858,87.90906476,1.45E-12,3.88E-06,0.835865035,4.391469857,0.004287956
1.021779336,480.9421182,46.45144657,1.08E-12,4.68E-07,0.461650838,14.44765805,0.000478799
1.119013397,237.2769651,44.27363115,1.07E-12,1.11E-06,0.693340055,13.23125399,0.001241764
0.889077519,605.6877252,64.9974192,1.46E-12,2.25E-06,0.129408047,8.582572783,0.002002275
0.843334133,500.9348458,52.31882627,8.93E-13,2.76E-06,0.894105306,2.641550465,0.002326119
1.006103951,635.0541676,47.86350727,9.83E-13,5.53E-07,0.718412354,7.014075473,0.000557123
0.811922138,393.2141924,76.75672887,5.77E-13,1.42E-06,0.204010281,0.918409617,0.001152337
0.856122744,103.8073591,88.05784945,1.15E-12,4.69E-06,0.728638662,11.68281083,0.004015506
0.879361694,775.3842754,30.83277862,5.83E-13,1.54E-06,0.698732907,1.600886139,0.00135531
1.075485593,583.8886483,24.7010939,8.09E-13,4.66E-06,0.329983572,3.123942143,0.005010759
1.073486148,515.8435989,20.33057991,7.59E-13,3.56E-06,0.382571411,6.207973565,0.003826445
1.144375195,434.8915429,21.18039248,5.06E-13,8.17E-07,0.717942106,10.22258784,0.000935001
1.006743524,700.0150511,92.62516322,1.11E-12,3.76E-06,0.473858895,2.353442072,0.003785509
0.919257638,791.8754306,64.46576289,6.03E-13,2.19E-06,0.451307242,12.43800509,0.002016866
1.186236807,786.9685005,57.30774291,1.46E-12,2.98E-06,0.539175863,14.02636766,0.003541712
0.992128372,755.0043017,79.22863779,6.08E-13,2.03E-06,0.827195974,13.3096732,0.002017743
1.021824296,138.1041593,25.64844941,1.02E-12,9.08E-07,0.415023563,9.786357818,0.000928383
0.952337024,912.5884928,99.97388397,1.26E-12,3.49E-06,0.252905287,7.983005179,0.003326861
1.192519375,195.0685023,46.70066662,8.88E-13,4.93E-06,0.515860076,11.54981608,0.005874473
1.009949211,909.6699795,67.82866752,6.25E-13,1.09E-06,0.625177674,11.08448624,0.00110264
1.127559292,874.108691,89.52118607,1.10E-12,4.12E-06,0.424054435,9.752550837,0.004647016
1.056944295,962.2384009,96.10183505,1.23E-12,2.64E-06,0.611788832,13.18213735,0.00279016
1.085334596,285.7082419,45.96832421,1.10E-12,1.95E-06,0.362505308,3.410081186,0.002120895
0.917041749,598.6334341,70.51570191,8.25E-13,2.85E-07,0.57348902,10.96478688,0.000261866
0.917521273,887.5966206,56.21722184,7.67E-13,7.64E-07,0.392073228,6.827644848,0.00070141
0.914216821,299.9055333,87.55074718,8.78E-13,2.33E-06,0.714834262,10.47963392,0.002132927
1.199524508,316.4590207,32.63032329,1.42E-12,4.58E-06,0.821710555,9.554296911,0.00548987
1.16321914,477.1287314,80.49673955,1.12E-12,2.19E-06,0.287758139,6.178842552,0.002544286
1.009357701,645.7278266,55.03463748,5.83E-13,3.46E-06,0.163928358,2.032810649,0.003496534
1.02464509,805.551637,55.47029348,1.14E-12,2.22E-06,0.600567663,6.587350662,0.002277268
0.825696535,276.9620838,49.96584345,5.37E-13,3.84E-06,0.274214079,4.915055104,0.003169098
1.080475196,642.4801533,61.19266576,1.21E-12,2.13E-06,0.480248539,9.599543672,0.002305518
1.059611159,231.4429812,47.00285692,8.88E-13,4.00E-06,0.776634073,13.71071539,0.004241591
0.830408584,388.6475324,42.56325134,9.25E-13,1.61E-06,0.32585506,0.943704589,0.00133373
0.962954243,969.2634089,92.39608418,5.67E-13,2.01E-06,0.668663581,3.865266278,0.0019386
0.914606476,760.8758417,88.92900844,6.17E-13,2.40E-06,0.508453041,0.888824912,0.002196943
1.128068343,583.2049792,81.01694391,1.03E-12,9.02E-07,0.121513785,6.533196126,0.001017706
1.122802692,459.1070313,37.00801603,1.50E-12,1.15E-06,0.146026792,13.41482072,0.001294351
0.989170994,975.6756694,27.01919299,8.13E-13,4.76E-06,0.708899153,3.804137904,0.004708164
0.970498761,404.6532795,44.28252818,1.40E-12,3.86E-06,0.776833848,13.09594272,0.003745869
1.06419056,857.2654497,91.3111415,8.80E-13,2.92E-06,0.276333441,4.09573145,0.003111467
0.955187069,906.0055125,87.32309733,1.10E-12,4.44E-06,0.38210571,8.001565304,0.00423897
1.196464941,605.6863144,57.89174187,6.79E-13,1.67E-06,0.156564878,9.939127258,0.001997137
1.161343169,173.3259516,26.4174625,1.34E-12,4.24E-06,0.5747666,0.542513097,0.004926281
1.196369633,860.071854,93.76739885,1.17E-12,3.70E-06,0.864017036,10.27213285,0.004426369
1.113713326,121.9670781,21.62404466,5.73E-13,3.08E-06,0.758951194,11.56239348,0.003426852
1.080397313,565.8452876,63.33571359,1.29E-12,3.53E-06,0.484794656,11.3216511,0.00381259
0.994268868,991.2154042,35.9218507,8.25E-13,3.66E-06,0.184875913,9.023051072,0.003641614
1.161764849,878.8470263,21.44349908,1.31E-12,6.85E-07,0.469768917,0.715615871,0.000796209
1.001932224,825.9348424,37.76920471,1.31E-12,2.87E-06,0.726129262,12.03408219,0.002874101
1.092132994,423.9845803,65.27778366,5.86E-13,3.74E-06,0.179979547,6.690869081,0.004089576
1.168343899,446.3360439,99.45631934,6.45E-13,3.33E-06,0.62538417,8.632538921,0.003886374
1.102216791,189.379274,87.937088,1.11E-12,4.27E-06,0.397710257,3.833875346,0.00470453
0.904892444,922.1056404,32.45597626,6.43E-13,8.09E-07,0.636654852,4.948148928,0.000732676
0.884328427,628.5852707,66.44339173,1.32E-12,1.39E-06,0.470016462,5.564830219,0.00122522
1.179023616,679.121693,30.31143608,1.17E-12,2.58E-06,0.172694654,13.37527581,0.003047167
1.046887956,641.746392,28.49275117,1.13E-12,1.03E-06,0.709805442,8.429017405,0.001082534
0.800866853,833.1988942,79.97921395,1.43E-12,4.81E-06,0.732429269,10.90357706,0.003854752
0.833694413,259.8766193,99.66205427,1.46E-12,4.92E-06,0.813641888,3.661283811,0.004100882
0.813102318,642.6706276,50.31188007,5.26E-13,3.87E-06,0.390475255,10.80863414,0.003149749
0.974519735,141.3791724,94.52099146,1.41E-12,7.32E-07,0.860713655,13.98083987,0.000713648
1.127325369,439.171141,76.73388942,6.24E-13,4.08E-06,0.362497474,1.023350221,0.004605211
1.199637021,119.8147132,59.32445291,5.73E-13,1.95E-06,0.490123621,13.04989203,0.002340448
0.909353394,825.1945609,54.73690404,1.42E-12,3.06E-06,0.117905628,7.881606932,0.002780474
1.115304317,751.0006233,98.64489767,1.01E-12,3.71E-06,0.485908908,11.17275604,0.004140405
0.871414665,310.4119452,39.57208895,9.78E-13,3.16E-06,0.60790337,13.10075732,0.002753811
1.025137501,873.2073149,26.58059086,1.49E-12,3.07E-07,0.490586465,1.982018291,0.000315683
1.110353585,356.9993494,32.32174896,1.32E-12,2.53E-06,0.224021446,7.979779428,0.002805859
0.903958442,644.773772,46.45420011,9.93E-13,1.80E-06,0.250144407,11.03779711,0.001630635
1.030550041,360.2934614,52.76320357,1.09E-12,2.78E-06,0.812325147,13.88173464,0.002868688
1.010798045,363.3389611,88.94129705,1.46E-12,9.01E-07,0.851353845,5.319651655,0.000911332
1.066793628,892.6265303,57.47413208,1.03E-12,3.42E-06,0.254985914,3.418564905,0.003650806
1.132104454,127.6850122,67.35861196,8.03E-13,3.50E-06,0.331969446,12.21595484,0.003963757
0.838848796,498.7014562,87.39783931,7.40E-13,4.46E-06,0.57322907,5.543620005,0.003738193
0.861716397,411.5242352,40.00365082,9.29E-13,3.56E-06,0.699054271,0.706777489,0.003066269
0.980362659,618.9198187,79.63983627,9.44E-13,1.05E-06,0.183191856,14.95254128,0.001033389
0.82722515,265.0677755,73.587472,1.26E-12,1.53E-06,0.861150123,6.68024209,0.001264931
0.86804627,851.9376879,31.11395718,1.31E-12,3.84E-06,0.206331754,5.2296499,0.003333293
0.904402881,924.9232228,94.82286514,1.05E-12,8.58E-07,0.84381946,12.63382286,0.000776699
0.927222497,315.1191816,30.38644613,1.09E-12,9.22E-07,0.729343754,4.42887535,0.00085544
1.163846894,832.349622,24.31272978,1.39E-12,1.05E-06,0.212038348,5.420378108,0.001220904
1.024623055,949.8912484,44.83209184,7.27E-13,4.29E-06,0.343217699,11.21089619,0.004391452
0.912854131,842.015815,96.30388941,1.34E-12,4.76E-06,0.119714184,4.345370821,0.00434854
0.916535568,954.7450771,41.17785773,6.67E-13,3.27E-06,0.370525805,5.690375262,0.002995215
0.962957432,125.1684309,37.34275928,6.01E-13,2.17E-06,0.701267969,2.999369139,0.002089862
0.858040023,878.7032642,39.82470664,1.11E-12,4.44E-06,0.861061179,4.989741619,0.003811653
0.849634509,503.1129474,95.97160774,6.00E-13,2.97E-06,0.481793131,10.92881546,0.002524494
0.891378922,952.1531815,54.57446348,9.95E-13,2.13E-07,0.555880078,10.53726179,0.00018992
1.137249163,339.3222418,66.7511139,9.37E-13,1.92E-06,0.769911513,5.492213654,0.002179287
1.186302747,615.7749291,20.47102118,9.67E-13,1.26E-07,0.38448304,11.81345823,0.000150045
1.030106676,998.2521869,43.23598977,1.09E-12,3.61E-06,0.357922218,2.772290147,0.003717186
0.864400495,231.0398472,97.26022696,1.13E-12,8.68E-07,0.608156738,3.065681291,0.000749994
0.84738894,686.5386696,41.78930355,6.37E-13,1.01E-06,0.319880458,14.025502,0.000858531
1.141340752,406.1509847,81.21499879,1.08E-12,2.64E-06,0.571746275,10.92902267,0.003016686
1.029452963,185.2912741,81.47904317,1.17E-12,1.19E-06,0.327275484,5.548585549,0.001223463
0.909318698,661.6808474,97.21876917,1.14E-12,2.20E-06,0.271930975,3.643724131,0.001996288
0.877682125,540.9563158,37.12737902,1.44E-12,4.98E-06,0.664435274,3.505898923,0.004368816
1.179940976,481.7948029,50.87767203,5.59E-13,9.80E-07,0.866656955,0.975518168,0.001156289
0.854693638,840.9166281,52.71096709,1.17E-12,1.33E-07,0.448938121,0.59641337,0.000113713
1.193749914,321.5622402,48.2661527,8.91E-13,4.79E-06,0.168886063,3.619510548,0.005722928
0.807123647,569.2335389,80.05485716,1.20E-12,2.02E-06,0.450425688,11.94958681,0.001631651
1.083132144,184.7545132,93.60665658,5.58E-13,2.17E-06,0.234338141,3.316530439,0.002352683
1.026112288,639.2860175,32.41716419,6.80E-13,1.90E-06,0.758235737,5.272892086,0.001949473
0.8770026,980.6498539,70.23939247,1.20E-12,2.44E-06,0.284921869,10.93431936,0.002137202
0.841693154,256.6506102,72.77107832,9.65E-13,1.95E-07,0.452620155,0.993835667,0.000164369
1.044391683,898.6715034,94.78379234,6.29E-13,1.49E-06,0.553700523,7.260123176,0.001552023
0.980836754,368.2674566,44.70212361,1.02E-12,9.37E-07,0.628304238,8.696367184,0.000919086
1.018089737,700.4162991,37.53667579,1.23E-12,1.08E-06,0.548953199,13.31335048,0.001097261
0.846128939,180.310926,22.20750646,1.15E-12,1.69E-06,0.725397216,9.815623143,0.001426697
1.187200644,444.8339185,99.64732754,1.26E-12,4.54E-06,0.811254971,3.680219725,0.005385351
0.93815881,643.0633285,28.57690027,5.36E-13,4.38E-06,0.179196355,12.35796692,0.004104726
1.064871026,435.0059762,85.24241197,5.55E-13,2.03E-06,0.24804022,12.38234111,0.002166454
0.903756844,866.016014,46.76530678,1.44E-12,1.14E-06,0.424782782,4.884349645,0.001027344
0.933178604,197.5159429,58.32844472,8.45E-13,2.07E-06,0.344131645,13.81178261,0.001932319
0.995998881,877.5401337,28.89560079,9.67E-13,2.41E-06,0.494039317,7.075803694,0.002399402
0.877790855,910.0820284,64.05924414,8.91E-13,2.23E-06,0.878790965,1.416108373,0.001959867
0.914722162,436.8701522,98.42125816,8.10E-13,4.08E-06,0.576774262,7.19791249,0.003728748
0.83451613,449.9049327,80.58943191,7.71E-13,3.64E-07,0.245807551,4.293406364,0.000303561
1.060573525,660.2479714,44.3700451,1.38E-12,2.12E-06,0.741422103,3.889634446,0.00224941
1.07199472,710.0887045,28.4164028,1.14E-12,2.65E-06,0.632179397,12.28257964,0.00284094
1.088491607,310.9255584,23.1535892,1.22E-12,4.67E-07,0.836493225,8.717317752,0.000508788
0.814783809,655.2421259,75.60977048,9.81E-13,1.78E-06,0.506387238,3.371794748,0.001452616
1.052513722,408.4216897,91.94823839,1.31E-12,3.16E-06,0.742091422,10.50012002,0.003322452
1.095154931,300.4854303,67.12869517,1.36E-12,3.21E-06,0.731213471,10.57840534,0.003518517
0.870221955,622.5141667,26.93406827,1.09E-12,7.96E-07,0.448013034,2.663652801,0.000692507
0.879041456,643.5824901,40.23298761,1.28E-12,5.92E-07,0.509012997,12.92391235,0.000520346
1.056583752,385.7982073,98.92582309,1.49E-12,1.56E-06,0.545786054,8.359712929,0.001652499
0.903409522,911.8573839,23.96887615,9.31E-13,1.32E-06,0.470288589,13.62581966,0.001192406
1.166975696,457.3464596,79.54486166,6.29E-13,4.31E-06,0.392419116,5.902814475,0.0050351
0.839220053,917.9234802,56.22193127,8.03E-13,4.68E-06,0.757275396,11.97116482,0.003929168
0.993291025,577.0850528,87.40048206,7.19E-13,4.06E-06,0.44656619,8.902003678,0.004036166
0.999358497,209.359282,64.26034278,1.25E-12,2.50E-06,0.437399649,10.34766553,0.002499488
0.948461261,776.5340234,46.19607479,1.42E-12,2.96E-06,0.771942224,2.522373059,0.002812251
1.054431194,505.0980949,32.68845438,7.94E-13,2.44E-06,0.419191948,0.796186502,0.002574202
0.998818602,912.8613193,23.46437662,1.42E-12,1.89E-07,0.293569832,10.42965364,0.000189111
1.028359058,327.4284745,48.29972193,1.10E-12,1.09E-06,0.236773927,6.913169219,0.001116808
0.936935905,260.8700086,72.90701793,1.39E-12,3.54E-06,0.567934274,10.02855054,0.003312445
0.993679887,314.6879276,28.33799826,8.75E-13,9.65E-07,0.157786581,2.299385891,0.000959337
1.071190773,592.5230016,56.3793375,1.44E-12,1.86E-06,0.466127284,3.102199467,0.001990759
0.947048341,228.3701737,46.14359501,7.27E-13,1.56E-07,0.380822218,8.526874601,0.000147436
0.849625198,223.7587019,33.70815047,9.63E-13,2.44E-06,0.453847358,0.89456411,0.002073218
0.973788456,364.88822,95.05739148,6.55E-13,4.11E-06,0.710212643,7.195203207,0.004005478
1.109225478,818.0320309,56.73059598,1.03E-12,9.77E-07,0.305232925,14.13724156,0.001083728
1.172084751,673.2462657,28.59291935,5.08E-13,4.03E-06,0.884463714,9.928432347,0.004723949
0.871864713,111.8322595,30.9996539,1.14E-12,3.95E-06,0.450468933,6.359516156,0.003441458
0.987458305,472.5105075,55.45447347,1.04E-12,1.63E-06,0.704440649,12.3851805,0.001607416
1.055377793,615.8416224,83.38776311,1.16E-12,4.11E-06,0.865109799,5.004118296,0.004335136
1.108856099,338.2443396,34.3905877,1.50E-12,3.07E-06,0.167377498,9.934184088,0.003403135
0.817763784,420.9106292,90.5512071,8.82E-13,4.42E-06,0.709082801,11.30835064,0.003614978
1.175033248,648.1844902,25.01720423,5.05E-13,7.55E-07,0.625285225,9.359406641,0.000886979
1.069394941,974.4952416,21.13676215,1.12E-12,3.20E-06,0.585263389,7.784614393,0.003422805
0.834354171,662.4329484,55.21521364,8.91E-13,4.89E-06,0.371814581,3.558361443,0.004084248
0.878555669,917.0912425,24.29371029,7.45E-13,2.38E-06,0.114231691,10.6385641,0.002091131
0.949651896,217.5952852,29.53790111,1.36E-12,1.62E-06,0.568205794,7.198933058,0.001539535
1.011461314,204.8286217,23.33399807,1.20E-12,2.83E-06,0.898608732,10.03719165,0.00286679
0.985735896,763.9043748,83.53494138,1.09E-12,6.35E-07,0.26138036,6.775008324,0.000626122
1.173550444,761.2981423,42.69933963,5.80E-13,1.78E-06,0.683204575,1.949107383,0.002093814
0.848617967,344.9035136,61.30015073,1.35E-12,2.98E-06,0.719284303,7.531553761,0.00252913
0.842995007,800.7873492,60.06683544,1.13E-12,3.93E-06,0.389305806,8.47850738,0.003313205
0.887257681,189.0542997,89.28589912,1.42E-12,1.59E-06,0.527547649,3.246876919,0.001409964
1.072305588,829.3456137,51.16427761,9.43E-13,4.05E-06,0.321112579,7.253065184,0.004344252
0.833715566,889.6933185,30.87141315,1.27E-12,2.98E-06,0.642629544,11.15750068,0.002486315
0.871704925,805.6575924,56.0860131,8.58E-13,2.35E-06,0.236010988,9.760579204,0.002045785
1.162605639,422.499213,45.75162398,9.78E-13,2.25E-06,0.389464132,7.825615454,0.002610835
0.966929908,282.1370828,82.9255194,7.11E-13,2.92E-06,0.417534756,10.40057837,0.00282338
0.969880653,716.4703639,68.84262297,1.15E-12,4.50E-06,0.18170727,13.68309416,0.004368842
1.09380039,411.0242226,53.30412854,1.13E-12,2.06E-06,0.713475972,12.57382092,0.002252563
0.851387745,830.7525075,80.46136038,1.49E-12,4.36E-06,0.826361812,12.0860752,0.003709768
1.180304952,681.8019989,92.94593153,7.55E-13,9.88E-07,0.739001163,10.1905901,0.001166174
1.05691457,527.8268851,91.37705128,9.88E-13,4.55E-06,0.362865815,3.483948124,0.004811133
0.915382208,373.4370341,88.55724908,8.08E-13,3.32E-06,0.65275031,9.005506718,0.00303893
0.971478847,349.5812639,37.79796855,9.86E-13,2.21E-06,0.593382483,11.85792483,0.002146244
0.828349623,113.3063463,34.05201069,8.27E-13,3.17E-06,0.331565193,8.44638705,0.002625927
1.059779631,834.5740672,82.82246165,7.16E-13,5.83E-07,0.657075686,4.102434443,0.000618769
0.805595316,341.2896628,96.29200348,1.18E-12,3.46E-06,0.743076501,7.143097046,0.002785238
0.891724334,998.202622,97.41876889,1.22E-12,4.12E-06,0.721648674,7.83410152,0.003677317
0.96339485,186.286186,28.6655837,1.30E-12,3.92E-06,0.559023076,4.379681655,0.003773555
1.077789864,880.9581477,37.67996098,7.59E-13,2.21E-07,0.896690834,8.067890317,0.000238675
0.838261864,457.2328838,22.17208187,1.31E-12,2.67E-06,0.699781391,12.3866631,0.00223791
0.820966262,902.2309029,33.63376816,7.55E-13,2.25E-06,0.515557729,9.764782265,0.001847861
1.019836664,792.6447772,74.72341976,1.48E-12,2.63E-06,0.717585357,13.78760316,0.002678081
1.004217312,197.1078687,52.70942164,5.76E-13,1.12E-06,0.805322892,11.82365191,0.00112199
0.8807301,300.2601421,86.78348193,1.40E-12,4.49E-06,0.490131728,4.779817211,0.003951549
0.926675946,887.7072309,74.27750772,1.40E-12,3.14E-06,0.534075915,14.50955903,0.002908068
0.966610478,828.3727838,40.706508,1.05E-12,1.70E-06,0.59452119,10.03982465,0.001646421
0.968416345,228.2368767,63.89159956,9.93E-13,3.32E-06,0.786392119,9.698220995,0.00321893
0.997546565,574.8146292,41.50291407,1.45E-12,1.60E-06,0.286557064,5.20101074,0.001596141
1.186467393,450.6033568,63.09114082,1.36E-12,9.32E-07,0.434493049,3.232361171,0.001106078
1.002373691,318.2564086,81.24626352,1.09E-12,2.97E-06,0.895882852,8.972929831,0.002973968
0.937927912,317.6383472,72.64842796,1.50E-12,1.25E-06,0.618041345,7.844191382,0.001172455
1.035848405,749.0804812,93.32456052,1.17E-12,1.74E-06,0.440693292,1.63991372,0.00180511
0.991873302,494.9224408,37.52270142,1.46E-12,2.80E-06,0.390346576,4.571919834,0.002779099
0.801139341,140.119571,56.77823775,7.08E-13,7.08E-07,0.800910485,3.520232453,0.000567085
1.009400015,770.9236768,95.21540225,1.15E-12,3.51E-06,0.142605516,7.345122404,0.003538847
1.102377747,362.5796793,51.01686012,5.52E-13,4.19E-07,0.896864775,3.478592173,0.000461679
1.051790716,721.8356912,66.52743482,8.34E-13,3.05E-06,0.781411006,6.957284214,0.003205548
0.875283625,728.2970307,28.08776605,6.11E-13,3.45E-06,0.199845453,1.927069056,0.003023653
1.079206554,834.9731696,46.03823947,5.13E-13,1.89E-07,0.698520779,2.425970123,0.000204057
1.137393282,105.0797633,62.78749105,6.63E-13,1.27E-06,0.473040957,9.003914389,0.001442202
0.981964279,809.7395006,58.69022384,1.49E-12,3.78E-06,0.391800687,9.84435517,0.003708548
0.95532219,766.8488312,59.02727566,9.53E-13,3.95E-06,0.656322741,14.74850742,0.003769501
1.098402035,885.3320396,41.51818127,1.12E-12,1.68E-06,0.176829574,6.001916013,0.001841792
0.828642676,415.7478297,70.9530389,1.26E-12,5.54E-07,0.481742782,3.386691115,0.000459488
1.058508264,302.5275377,78.80139012,1.05E-12,3.98E-06,0.501705726,11.32030835,0.004217553
